R_version	name	version	date_time	hash	binary_location	status
4.4.0	shinyWidgets	0.8.6	2024-05-06T01:40:36Z	8e1c3ae4487bb124e72463959ff403b2	/workspace/rst/cache_R-4.4.0/library/shinyWidgets/0.8.6/8e1c3ae4487bb124e72463959ff403b2/shinyWidgets	available
4.4.0	shinybusy	0.3.3	2024-05-06T01:40:54Z	01720c88db612d6e97184c5c4ef4419b	/workspace/rst/cache_R-4.4.0/library/shinybusy/0.3.3/01720c88db612d6e97184c5c4ef4419b/shinybusy	available
4.4.0	shinydashboard	0.7.2	2024-05-06T01:41:08Z	36a4523a1d30b935a80f0fe2039b2d0b	/workspace/rst/cache_R-4.4.0/library/shinydashboard/0.7.2/36a4523a1d30b935a80f0fe2039b2d0b/shinydashboard	available
4.4.0	shinydashboardPlus	2.0.4	2024-05-06T01:41:22Z	95a455e13faff2fb65c5f4b360dadb89	/workspace/rst/cache_R-4.4.0/library/shinydashboardPlus/2.0.4/95a455e13faff2fb65c5f4b360dadb89/shinydashboardPlus	available
4.4.0	shinyjqui	0.4.1	2024-05-06T01:41:38Z	5e9cd2e9434ba384877926d437e1fe61	/workspace/rst/cache_R-4.4.0/library/shinyjqui/0.4.1/5e9cd2e9434ba384877926d437e1fe61/shinyjqui	available
4.4.0	shinyjs	2.1.0	2024-05-05T23:31:18Z	21d670edff92b4f0a4d1062ab832182f	/workspace/rst/cache_R-4.4.0/library/shinyjs/2.1.0/21d670edff92b4f0a4d1062ab832182f/shinyjs	available
4.4.0	shinystan	2.6.0	2024-05-06T01:29:41Z	9f0b4552cd58f261a104cd1dceca4126	/workspace/rst/cache_R-4.4.0/library/shinystan/2.6.0/9f0b4552cd58f261a104cd1dceca4126/shinystan	available
4.4.0	shinythemes	1.2.0	2024-05-06T01:29:41Z	4fac53ec45102587a8a1776fdabab4e4	/workspace/rst/cache_R-4.4.0/library/shinythemes/1.2.0/4fac53ec45102587a8a1776fdabab4e4/shinythemes	available
4.4.0	showtext	0.9.7	2024-05-05T23:12:46Z	1126fecb40503a4149bebdb8c7b6ae2d	/workspace/rst/cache_R-4.4.0/library/showtext/0.9-7/1126fecb40503a4149bebdb8c7b6ae2d/showtext	available
4.4.0	showtextdb	3.0	2024-05-05T23:12:46Z	673dff965d1e95e862df1b9b2ec1be13	/workspace/rst/cache_R-4.4.0/library/showtextdb/3.0/673dff965d1e95e862df1b9b2ec1be13/showtextdb	available
4.4.0	simplermarkdown	0.0.6	2024-05-06T01:42:03Z	1e1304862d59cd06235f7f9f238973dd	/workspace/rst/cache_R-4.4.0/library/simplermarkdown/0.0.6/1e1304862d59cd06235f7f9f238973dd/simplermarkdown	available
4.4.0	simplifyEnrichment	1.14.0	2024-05-06T01:42:34Z	44cf634d838215e3b33b9dd053473588	/workspace/rst/cache_R-4.4.0/library/simplifyEnrichment/1.14.0/44cf634d838215e3b33b9dd053473588/simplifyEnrichment	available
